ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
1266,2025-09-09,2025-08-29,SO65188,497,600,3,323.994,971.982
1267,2025-09-13,2025-08-29,SO65215,418,374,3,1466.01,4398.03
1268,2025-09-17,2025-08-29,SO65248,170,582,3,1020.594,3061.782
1269,2025-09-09,2025-08-29,SO65257,539,571,3,445.41,1336.23
1270,2025-10-13,2025-09-29,SO67277,530,527,3,158.43,475.29
1271,2025-10-13,2025-09-29,SO67279,331,579,3,728.91,2186.73
1272,2025-10-09,2025-09-29,SO67287,491,582,3,1020.594,3061.782
1273,2025-10-14,2025-09-29,SO67292,4,376,3,1466.01,4398.03
1274,2025-10-09,2025-09-29,SO67322,110,569,3,445.41,1336.23
1275,2025-10-06,2025-09-29,SO67322,110,577,3,728.91,2186.73
1276,2025-11-08,2025-10-29,SO69412,328,384,3,672.294,2016.882
1277,2025-11-19,2025-10-29,SO69413,43,515,3,16.272,48.816
1278,2025-11-11,2025-10-29,SO69478,479,465,3,14.694,44.082
1279,2025-11-17,2025-10-29,SO69479,552,605,3,323.994,971.982
1280,2025-11-10,2025-10-29,SO69503,79,382,3,672.294,2016.882
1281,2025-11-19,2025-10-29,SO69515,255,604,3,323.994,971.982
1282,2025-11-12,2025-10-29,SO69528,309,225,3,5.394,16.182
1283,2025-11-08,2025-10-29,SO69560,100,511,3,218.454,655.362
1284,2025-11-08,2025-10-29,SO69561,546,587,3,461.694,1385.082
1285,2025-12-10,2025-11-29,SO71779,149,298,3,809.76,2429.28
1286,2025-12-13,2025-11-29,SO71800,282,601,3,32.394,97.182
1287,2025-12-07,2025-11-29,SO71803,327,544,3,48.594,145.782
1288,2025-12-15,2025-11-29,SO71819,197,487,3,32.994,98.982
1289,2025-12-06,2025-11-29,SO71833,182,601,3,32.394,97.182
1290,2025-12-12,2025-11-29,SO71841,10,591,3,112.998,338.994
1291,2025-12-15,2025-11-29,SO71894,539,571,3,445.41,1336.23
1292,2025-12-10,2025-11-29,SO71896,648,589,3,461.694,1385.082
1293,2025-12-07,2025-11-29,SO71902,61,595,3,112.998,338.994
1294,2025-12-07,2025-11-29,SO71947,179,492,3,602.346,1807.038
1295,2024-01-19,2023-12-29,SO46666,234,373,3,1308.938,3926.813
1296,2024-02-09,2024-01-29,SO47056,403,373,3,1308.938,3926.813
1297,2024-03-15,2024-02-29,SO47366,155,373,3,1308.938,3926.813
1298,2024-03-10,2024-02-29,SO47455,170,373,3,1308.938,3926.813
1299,2024-04-06,2024-03-30,SO47675,618,373,3,1308.938,3926.813
1300,2024-05-10,2024-04-30,SO48065,79,373,3,1308.938,3926.813
1301,2024-08-20,2024-07-31,SO49076,167,373,3,1308.938,3926.813
1302,2025-02-11,2025-01-28,SO51715,43,590,3,461.694,1385.082
1303,2025-05-21,2025-04-30,SO57036,43,588,3,461.694,1385.082
1304,2025-08-13,2025-07-31,SO63266,352,590,3,461.694,1385.082
1305,2025-09-11,2025-08-29,SO65206,10,588,3,461.694,1385.082
1306,2025-04-19,2025-03-30,SO55256,331,561,3,1430.442,4291.326
1307,2025-06-07,2025-05-30,SO59066,55,561,3,1430.442,4291.326
1308,2025-06-15,2025-05-30,SO59075,179,561,3,1430.442,4291.326
1309,2024-01-14,2023-12-29,SO46666,234,327,3,234.897,704.691
1310,2024-03-16,2024-02-29,SO47366,155,327,3,469.794,1409.382
1311,2024-06-11,2024-05-30,SO48325,418,327,3,469.794,1409.382
1312,2024-11-14,2024-10-28,SO50265,479,327,3,469.794,1409.382
1313,2024-05-19,2024-04-30,SO48066,385,358,3,1229.459,3688.377
1314,2024-07-18,2024-06-30,SO48746,506,362,3,1229.459,3688.377
1315,2024-12-13,2024-11-28,SO50745,61,362,3,1229.459,3688.377
1316,2024-05-09,2024-04-30,SO48066,385,354,3,1242.852,3728.555
1317,2024-08-08,2024-07-31,SO49095,697,354,3,1242.852,3728.555
1318,2024-02-05,2024-01-29,SO47026,476,352,3,1242.852,3728.555
1319,2024-02-14,2024-01-29,SO47045,309,356,3,1242.852,3728.555
1320,2024-04-09,2024-03-30,SO47676,437,356,3,1242.852,3728.555
1321,2024-08-11,2024-07-31,SO49095,697,352,3,1242.852,3728.555
1322,2024-08-18,2024-07-31,SO49166,546,352,3,1242.852,3728.555
1323,2024-10-09,2024-09-28,SO49836,530,352,3,1242.852,3728.555
1324,2024-12-11,2024-11-28,SO50675,327,356,3,1242.852,3728.555
1325,2025-05-17,2025-04-30,SO57186,546,527,3,158.43,475.29
1326,2025-02-14,2025-01-28,SO51715,43,524,3,158.43,475.29
1327,2025-05-12,2025-04-30,SO57186,546,551,3,158.43,475.29
1328,2025-09-11,2025-08-29,SO65155,149,524,3,158.43,475.29
1329,2025-09-06,2025-08-29,SO65206,10,524,3,158.43,475.29
1330,2025-11-19,2025-10-29,SO69476,667,524,3,158.43,475.29
1331,2025-05-15,2025-04-30,SO57036,43,532,3,149.874,449.622
1332,2025-05-12,2025-04-30,SO57105,697,533,3,149.874,449.622
1333,2025-05-18,2025-04-30,SO57105,697,532,3,149.874,449.622
1334,2025-05-19,2025-04-30,SO57186,546,532,3,149.874,449.622
1335,2024-02-11,2024-01-29,SO47056,403,423,3,165.231,495.693
1336,2024-03-14,2024-02-29,SO47366,155,414,3,149.031,447.093
1337,2024-04-11,2024-03-30,SO47676,437,420,3,141.615,424.845
1338,2024-04-17,2024-03-30,SO47726,315,411,3,125.415,376.245
1339,2024-05-19,2024-04-30,SO48066,385,420,3,141.615,424.845
1340,2024-06-15,2024-05-30,SO48325,418,414,3,149.031,447.093
1341,2024-06-17,2024-05-30,SO48395,585,420,3,141.615,424.845
1342,2024-10-11,2024-09-28,SO49825,125,411,3,125.415,376.245
1343,2024-12-16,2024-11-28,SO50726,170,414,3,149.031,447.093
1344,2025-01-13,2024-12-28,SO51106,331,603,3,72.894,218.682
1345,2023-01-16,2022-12-29,SO43685,458,332,3,419.459,1258.377
1346,2023-02-18,2023-01-29,SO43865,328,332,3,419.459,1258.377
1347,2023-02-05,2023-01-29,SO43876,270,328,3,419.459,1258.377
1348,2023-03-19,2023-03-01,SO44085,155,328,3,419.459,1258.377
1349,2023-05-17,2023-05-01,SO44496,191,336,3,419.459,1258.377
1350,2023-05-08,2023-05-01,SO44555,612,332,3,419.459,1258.377
1351,2023-10-06,2023-09-29,SO45795,670,340,3,419.459,1258.377
1352,2023-10-18,2023-09-29,SO45805,549,334,3,419.459,1258.377
1353,2023-10-13,2023-09-29,SO45805,549,338,3,419.459,1258.377
1354,2023-11-14,2023-10-29,SO46036,558,338,3,419.459,1258.377
1355,2023-11-15,2023-10-29,SO46055,527,332,3,419.459,1258.377
1356,2024-02-16,2024-01-29,SO46966,43,367,3,647.994,1943.982
1357,2023-12-15,2023-11-29,SO46356,91,318,3,874.794,2624.382
1358,2023-12-10,2023-11-29,SO46356,91,316,3,874.794,2624.382
1359,2025-06-10,2025-05-30,SO59066,55,578,3,728.91,2186.73
1360,2025-05-11,2025-04-30,SO57036,43,598,3,323.994,971.982
1361,2025-06-15,2025-05-30,SO59066,55,558,3,242.994,728.982
1362,2024-02-07,2024-01-29,SO46966,43,409,3,209.256,627.768
1363,2023-12-09,2023-11-29,SO46356,91,262,3,183.938,551.815
1364,2023-12-18,2023-11-29,SO46356,91,270,3,183.938,551.815
1365,2025-06-11,2025-05-30,SO59066,55,554,3,54.942,164.826
1366,2025-06-14,2025-05-30,SO59066,55,555,3,63.9,191.7
1367,2025-06-08,2025-05-30,SO59066,55,573,3,1430.442,4291.326
1368,2025-06-06,2025-05-30,SO59066,55,574,3,1430.442,4291.326
1369,2025-05-19,2025-04-30,SO57036,43,594,3,338.994,1016.982
1370,2023-12-10,2023-11-29,SO46356,91,220,3,20.187,60.56
1371,2023-12-16,2023-11-29,SO46356,91,223,3,5.187,15.56
1372,2024-07-12,2024-06-30,SO48746,506,224,3,5.187,15.56
1373,2023-01-13,2022-12-29,SO43662,227,262,3,183.938,551.815
1374,2023-01-17,2022-12-29,SO43681,423,342,3,419.459,1258.377
1375,2023-02-14,2023-01-29,SO43861,584,215,3,20.187,60.56
1376,2023-02-16,2023-01-29,SO43879,569,285,3,178.581,535.742
1377,2023-02-19,2023-01-29,SO43883,684,285,3,178.581,535.742
1378,2023-03-17,2023-03-01,SO44079,57,316,3,874.794,2624.382
1379,2023-03-16,2023-03-01,SO44115,366,348,3,2024.994,6074.982
1380,2023-03-12,2023-03-01,SO44120,75,304,3,714.704,2144.113
1381,2023-04-12,2023-03-31,SO44282,442,215,3,20.187,60.56
1382,2023-04-08,2023-03-31,SO44288,514,212,3,20.187,60.56
1383,2023-04-16,2023-03-31,SO44288,514,316,3,874.794,2624.382
1384,2023-04-17,2023-03-31,SO44306,423,326,3,419.459,1258.377
1385,2023-04-14,2023-03-31,SO44314,166,322,3,419.459,1258.377
1386,2023-05-13,2023-05-01,SO44514,650,350,3,2024.994,6074.982
1387,2023-05-16,2023-05-01,SO44518,278,215,3,20.187,60.56
1388,2023-05-08,2023-05-01,SO44535,136,328,3,419.459,1258.377
1389,2023-06-16,2023-05-31,SO44742,57,319,3,874.794,2624.382
1390,2023-06-11,2023-05-31,SO44750,678,220,3,20.187,60.56
1391,2023-06-15,2023-05-31,SO44795,608,296,3,714.704,2144.113
1392,2023-07-12,2023-07-01,SO45062,423,316,3,874.794,2624.382
1393,2023-08-11,2023-08-01,SO45301,78,270,3,183.938,551.815
1394,2023-09-19,2023-08-29,SO45534,581,348,3,2024.994,6074.982
1395,2023-09-06,2023-08-29,SO45554,187,212,3,20.187,60.56
1396,2023-10-09,2023-09-29,SO45786,514,328,3,419.459,1258.377
1397,2023-11-16,2023-10-29,SO46048,384,344,3,2039.994,6119.982
1398,2023-11-15,2023-10-29,SO46062,569,315,3,874.794,2624.382
1399,2023-11-15,2023-10-29,SO46106,287,218,3,5.7,17.1
1400,2023-12-11,2023-11-29,SO46362,187,350,3,843.748,2531.243
1401,2024-01-14,2023-12-29,SO46608,442,466,3,14.129,42.387
1402,2024-01-08,2023-12-29,SO46645,245,396,3,74.838,224.514
1403,2024-01-10,2023-12-29,SO46660,166,341,3,469.794,1409.382
1404,2024-01-18,2023-12-29,SO46662,660,373,3,1308.938,3926.813
1405,2024-01-06,2023-12-29,SO46668,221,369,3,1466.01,4398.03
1406,2024-02-09,2024-01-29,SO46969,381,354,3,1242.852,3728.555
1407,2024-02-09,2024-01-29,SO46988,78,429,3,324.453,973.358
1408,2024-02-10,2024-01-29,SO46993,233,409,3,209.256,627.768
1409,2024-02-12,2024-01-29,SO47008,426,461,3,53.994,161.982
1410,2024-02-16,2024-01-29,SO47008,426,415,3,198.036,594.108
1411,2024-02-13,2024-01-29,SO47012,66,462,3,14.129,42.387
1412,2024-02-08,2024-01-29,SO47024,435,352,3,1242.852,3728.555
1413,2024-02-13,2024-01-29,SO47025,666,377,3,1308.938,3926.813
1414,2024-02-17,2024-01-29,SO47037,84,339,3,469.794,1409.382
1415,2024-02-09,2024-01-29,SO47042,566,462,3,14.129,42.387
1416,2024-02-10,2024-01-29,SO47050,432,337,3,469.794,1409.382
1417,2024-02-14,2024-01-29,SO47053,45,321,3,469.794,1409.382
1418,2024-03-18,2024-02-29,SO47355,24,439,3,780.818,2342.455
1419,2024-03-13,2024-02-29,SO47355,24,321,3,469.794,1409.382
1420,2024-03-13,2024-02-29,SO47359,118,308,3,744.273,2232.818
1421,2024-03-17,2024-02-29,SO47367,644,383,3,600.263,1800.788
1422,2024-03-21,2024-02-29,SO47369,239,414,3,149.031,447.093
1423,2024-03-17,2024-02-29,SO47400,133,289,3,744.273,2232.818
1424,2024-03-16,2024-02-29,SO47422,130,257,3,183.938,551.815
1425,2024-03-10,2024-02-29,SO47422,130,441,3,780.818,2342.455
1426,2024-03-07,2024-02-29,SO47450,54,466,3,14.129,42.387
1427,2024-04-10,2024-03-30,SO47668,299,331,3,469.794,1409.382
1428,2024-04-08,2024-03-30,SO47670,514,369,3,1466.01,4398.03
1429,2024-04-08,2024-03-30,SO47670,514,459,3,53.994,161.982
1430,2024-04-13,2024-03-30,SO47670,514,435,3,324.453,973.358
1431,2024-05-11,2024-04-30,SO47962,18,396,3,74.838,224.514
1432,2024-05-09,2024-04-30,SO47992,487,362,3,1229.459,3688.377
1433,2024-05-14,2024-04-30,SO47999,650,409,3,209.256,627.768
1434,2024-05-18,2024-04-30,SO48026,684,383,3,600.263,1800.788
1435,2024-05-13,2024-04-30,SO48050,666,239,3,780.818,2342.455
1436,2024-05-18,2024-04-30,SO48052,435,367,3,647.994,1943.982
1437,2024-05-19,2024-04-30,SO48063,566,364,3,647.994,1943.982
1438,2024-05-09,2024-04-30,SO48071,345,470,3,22.794,68.382
1439,2024-06-15,2024-05-30,SO48299,118,447,3,15.0,45.0
1440,2024-06-17,2024-05-30,SO48311,239,415,3,198.036,594.108
1441,2024-06-18,2024-05-30,SO48311,239,464,3,14.129,42.387
1442,2024-06-18,2024-05-30,SO48359,90,265,3,202.332,606.996
1443,2024-06-09,2024-05-30,SO48384,608,367,3,647.994,1943.982
1444,2024-06-08,2024-05-30,SO48392,54,447,3,15.0,45.0
1445,2024-06-20,2024-05-30,SO48392,54,343,3,469.794,1409.382
1446,2024-06-10,2024-05-30,SO48396,490,289,3,744.273,2232.818
1447,2024-06-14,2024-05-30,SO48397,457,356,3,1242.852,3728.555
1448,2024-07-07,2024-06-30,SO48754,442,464,3,14.129,42.387
1449,2024-07-17,2024-06-30,SO48769,221,331,3,469.794,1409.382
1450,2024-07-21,2024-06-30,SO48776,414,410,3,36.447,109.341
1451,2024-07-16,2024-06-30,SO48778,496,469,3,22.794,68.382
1452,2024-07-14,2024-06-30,SO48778,496,358,3,1229.459,3688.377
1453,2024-07-09,2024-06-30,SO48786,660,273,3,202.332,606.996
1454,2024-08-09,2024-07-31,SO49040,18,393,3,137.694,413.082
1455,2024-08-08,2024-07-31,SO49070,317,373,3,1308.938,3926.813
1456,2024-08-16,2024-07-31,SO49113,233,447,3,15.0,45.0
1457,2024-08-07,2024-07-31,SO49149,566,469,3,22.794,68.382
1458,2024-08-21,2024-07-31,SO49158,108,464,3,14.129,42.387
1459,2024-09-10,2024-08-28,SO49473,90,323,3,469.794,1409.382
1460,2024-09-08,2024-08-28,SO49484,118,230,3,28.84,86.521
1461,2024-09-07,2024-08-28,SO49490,24,433,3,324.453,973.358
1462,2024-09-08,2024-08-28,SO49490,24,327,3,469.794,1409.382
1463,2024-09-06,2024-08-28,SO49498,239,389,3,600.263,1800.788
1464,2024-09-17,2024-08-28,SO49515,490,354,3,1242.852,3728.555
1465,2024-09-10,2024-08-28,SO49538,3,221,3,20.187,60.56
1466,2024-10-15,2024-09-28,SO49827,299,242,3,780.818,2342.455
1467,2024-10-11,2024-09-28,SO49827,299,385,3,600.263,1800.788
1468,2024-10-17,2024-09-28,SO49851,184,399,3,33.775,101.324
1469,2024-10-14,2024-09-28,SO49855,442,367,3,647.994,1943.982
1470,2024-10-12,2024-09-28,SO49856,227,439,3,780.818,2342.455
1471,2024-10-14,2024-09-28,SO49879,496,367,3,647.994,1943.982
1472,2024-10-11,2024-09-28,SO49884,166,377,3,1308.938,3926.813
1473,2024-10-09,2024-09-28,SO49893,523,381,3,600.263,1800.788
1474,2024-10-16,2024-09-28,SO49893,523,453,3,35.994,107.982
1475,2024-11-12,2024-10-28,SO50195,653,360,3,1229.459,3688.377
1476,2024-11-11,2024-10-28,SO50209,487,409,3,209.256,627.768
1477,2024-11-15,2024-10-28,SO50213,381,364,3,647.994,1943.982
1478,2024-11-16,2024-10-28,SO50228,396,427,3,209.256,627.768
1479,2024-11-12,2024-10-28,SO50290,666,407,3,65.602,196.805
1480,2024-11-10,2024-10-28,SO50292,435,397,3,24.295,72.884
1481,2024-11-18,2024-10-28,SO50311,108,453,3,35.994,107.982
1482,2024-12-14,2024-11-28,SO50671,644,369,3,1466.01,4398.03
1483,2024-12-06,2024-11-28,SO50703,90,233,3,28.84,86.521
1484,2024-12-19,2024-11-28,SO50703,90,265,3,202.332,606.996
1485,2024-12-13,2024-11-28,SO50723,675,267,3,202.332,606.996
1486,2024-12-10,2024-11-28,SO50727,54,381,3,600.263,1800.788
1487,2024-12-11,2024-11-28,SO50748,3,464,3,14.129,42.387
1488,2024-12-09,2024-11-28,SO50748,3,323,3,469.794,1409.382
1489,2025-01-07,2024-12-28,SO51124,245,474,3,41.994,125.982
1490,2025-01-08,2024-12-28,SO51124,245,363,3,1376.994,4130.982
1491,2025-01-15,2024-12-28,SO51126,205,569,3,334.058,1002.173
1492,2025-01-05,2024-12-28,SO51130,442,525,3,158.43,475.29
1493,2025-01-05,2024-12-28,SO51140,660,287,3,202.332,606.996
1494,2025-01-05,2024-12-28,SO51153,166,404,3,26.724,80.172
1495,2025-01-17,2024-12-28,SO51154,221,386,3,672.294,2016.882
1496,2025-01-18,2024-12-28,SO51154,221,378,3,1466.01,4398.03
1497,2025-02-14,2025-01-28,SO51691,18,558,3,242.994,728.982
1498,2025-02-07,2025-01-28,SO51748,233,597,3,323.994,971.982
1499,2025-02-06,2025-01-28,SO51825,345,599,3,323.994,971.982
1500,2025-02-17,2025-01-28,SO51839,84,281,3,202.332,606.996
1501,2025-02-09,2025-01-28,SO51856,435,594,3,338.994,1016.982
1502,2025-03-20,2025-02-28,SO53524,611,573,3,1430.442,4291.326
1503,2025-03-07,2025-02-28,SO53535,154,576,3,1430.442,4291.326
1504,2025-03-13,2025-02-28,SO53618,351,521,3,16.272,48.816
1505,2025-04-11,2025-03-30,SO55243,299,418,3,356.898,1070.694
1506,2025-04-09,2025-03-30,SO55249,475,231,3,29.994,89.982
1507,2025-04-20,2025-03-30,SO55276,205,562,3,1430.442,4291.326
1508,2025-04-07,2025-03-30,SO55280,227,481,3,5.394,16.182
1509,2025-05-19,2025-04-30,SO57015,18,527,3,158.43,475.29
1510,2025-05-08,2025-04-30,SO57023,12,546,3,37.254,111.762
1511,2025-05-17,2025-04-30,SO57065,233,501,3,72.876,218.628
1512,2025-05-10,2025-04-30,SO57118,63,357,3,1391.994,4175.982
1513,2025-05-19,2025-04-30,SO57122,84,287,3,202.332,606.996
1514,2025-05-17,2025-04-30,SO57128,345,298,3,809.76,2429.28
1515,2025-05-07,2025-04-30,SO57135,541,599,3,323.994,971.982
1516,2025-05-19,2025-04-30,SO57145,435,595,3,338.994,1016.982
1517,2025-05-08,2025-04-30,SO57154,263,487,3,32.994,98.982
1518,2025-06-13,2025-05-30,SO58916,644,374,3,1466.01,4398.03
1519,2025-06-14,2025-05-30,SO58918,678,463,3,14.694,44.082
1520,2025-06-15,2025-05-30,SO58932,408,502,3,200.052,600.156
1521,2025-06-20,2025-05-30,SO58950,72,374,3,1466.01,4398.03
1522,2025-06-17,2025-05-30,SO58958,281,573,3,1430.442,4291.326
1523,2025-06-14,2025-05-30,SO58971,611,573,3,1430.442,4291.326
1524,2025-06-17,2025-05-30,SO58981,118,601,3,32.394,97.182
1525,2025-06-16,2025-05-30,SO59013,75,544,3,48.594,145.782
1526,2025-06-06,2025-05-30,SO59059,163,577,3,728.91,2186.73
1527,2025-06-08,2025-05-30,SO59068,490,524,3,158.43,475.29
1528,2025-07-19,2025-06-30,SO61179,227,480,3,1.374,4.122
1529,2025-07-17,2025-06-30,SO61184,599,491,3,32.394,97.182
1530,2025-07-09,2025-06-30,SO61184,599,577,3,728.91,2186.73
1531,2025-07-15,2025-06-30,SO61186,514,546,3,37.254,111.762
1532,2025-07-11,2025-06-30,SO61228,81,580,3,1020.594,3061.782
1533,2025-08-19,2025-07-31,SO63152,363,572,3,445.41,1336.23
1534,2025-08-14,2025-07-31,SO63239,84,463,3,14.694,44.082
1535,2025-08-15,2025-07-31,SO63293,260,492,3,602.346,1807.038
1536,2025-09-11,2025-08-29,SO65207,611,562,3,1430.442,4291.326
1537,2025-09-14,2025-08-29,SO65310,3,287,3,202.332,606.996
1538,2025-10-08,2025-09-29,SO67273,475,559,3,12.144,36.432
1539,2025-10-13,2025-09-29,SO67314,414,601,3,32.394,97.182
1540,2025-10-06,2025-09-29,SO67316,496,542,3,24.294,72.882
1541,2025-10-19,2025-09-29,SO67327,660,440,3,858.9,2576.7
1542,2025-10-13,2025-09-29,SO67349,81,467,3,14.694,44.082
1543,2025-11-12,2025-10-29,SO69442,233,603,3,72.894,218.682
1544,2025-11-15,2025-10-29,SO69522,84,480,3,1.374,4.122
1545,2025-12-12,2025-11-29,SO71791,644,440,3,858.9,2576.7
1546,2025-12-17,2025-11-29,SO71794,678,515,3,16.272,48.816
1547,2025-12-10,2025-11-29,SO71824,72,374,3,1466.01,4398.03
1548,2025-12-11,2025-11-29,SO71828,48,576,3,1430.442,4291.326
1549,2025-12-08,2025-11-29,SO71830,281,576,3,1430.442,4291.326
1550,2025-12-15,2025-11-29,SO71839,611,568,3,445.41,1336.23
1551,2025-12-20,2025-11-29,SO71881,21,516,3,23.484,70.452
1552,2025-12-18,2025-11-29,SO71884,544,355,3,1391.994,4175.982
1553,2024-05-12,2024-04-30,SO48056,257,373,3,1308.938,3926.813
1554,2025-03-20,2025-02-28,SO53465,678,588,3,461.694,1385.082
1555,2025-06-16,2025-05-30,SO58956,48,561,3,1430.442,4291.326
1556,2025-10-18,2025-09-29,SO67305,599,562,3,1430.442,4291.326
1557,2025-10-09,2025-09-29,SO67346,451,561,3,1430.442,4291.326
1558,2025-12-12,2025-11-29,SO71796,420,561,3,1430.442,4291.326
1559,2024-05-12,2024-04-30,SO48026,684,327,3,469.794,1409.382
1560,2024-10-08,2024-09-28,SO49845,423,327,3,469.794,1409.382
1561,2024-10-10,2024-09-28,SO49865,81,327,3,469.794,1409.382
1562,2024-03-09,2024-02-29,SO47365,678,362,3,1229.459,3688.377
1563,2024-03-09,2024-02-29,SO47435,75,358,3,1229.459,3688.377
1564,2024-03-14,2024-02-29,SO47456,490,362,3,1229.459,3688.377
1565,2024-08-13,2024-07-31,SO49085,653,358,3,1229.459,3688.377
1566,2024-12-05,2024-11-28,SO50716,118,362,3,1229.459,3688.377
1567,2024-03-18,2024-02-29,SO47456,490,354,3,1242.852,3728.555
1568,2024-04-18,2024-03-30,SO47706,414,354,3,1242.852,3728.555
1569,2024-10-08,2024-09-28,SO49855,442,354,3,1242.852,3728.555
1570,2024-09-16,2024-08-28,SO49515,490,356,3,1242.852,3728.555
1571,2024-11-07,2024-10-28,SO50195,653,356,3,1242.852,3728.555
1572,2024-11-04,2024-10-28,SO50306,566,356,3,1242.852,3728.555
1573,2024-12-13,2024-11-28,SO50716,118,352,3,1242.852,3728.555
1574,2025-03-17,2025-02-28,SO53465,678,526,3,158.43,475.29
1575,2025-05-09,2025-04-30,SO57046,650,525,3,158.43,475.29
1576,2025-08-21,2025-07-31,SO63125,378,527,3,158.43,475.29
1577,2025-10-07,2025-09-29,SO67316,496,527,3,158.43,475.29
1578,2025-11-10,2025-10-29,SO69536,435,527,3,158.43,475.29
1579,2025-06-16,2025-05-30,SO58975,187,551,3,158.43,475.29
1580,2025-06-09,2025-05-30,SO58975,187,524,3,158.43,475.29
1581,2025-03-09,2025-02-28,SO53465,678,533,3,149.874,449.622
1582,2025-03-21,2025-02-28,SO53536,118,532,3,149.874,449.622
1583,2025-04-06,2025-03-30,SO55275,245,533,3,149.874,449.622
1584,2025-05-13,2025-04-30,SO57015,18,533,3,149.874,449.622
1585,2025-05-15,2025-04-30,SO57015,18,532,3,149.874,449.622
1586,2025-05-14,2025-04-30,SO57046,650,531,3,149.874,449.622
1587,2025-05-16,2025-04-30,SO57046,650,533,3,149.874,449.622
1588,2025-05-21,2025-04-30,SO57145,435,533,3,149.874,449.622
1589,2025-10-16,2025-09-29,SO67295,245,532,3,149.874,449.622
1590,2025-10-16,2025-09-29,SO67316,496,531,3,149.874,449.622
1591,2023-11-07,2023-10-29,SO46045,584,279,3,178.581,535.742
1592,2024-01-07,2023-12-29,SO46616,514,414,3,149.031,447.093
1593,2024-01-07,2023-12-29,SO46616,514,423,3,165.231,495.693
1594,2024-01-12,2023-12-29,SO46625,475,411,3,125.415,376.245
1595,2024-01-07,2023-12-29,SO46625,475,391,3,88.932,266.796
1596,2024-01-12,2023-12-29,SO46655,414,411,3,125.415,376.245
1597,2024-01-05,2023-12-29,SO46655,414,420,3,141.615,424.845
1598,2024-03-09,2024-02-29,SO47355,24,423,3,165.231,495.693
1599,2024-03-14,2024-02-29,SO47365,678,396,3,74.838,224.514
1600,2024-03-08,2024-02-29,SO47435,75,411,3,125.415,376.245
1601,2024-03-17,2024-02-29,SO47435,75,391,3,88.932,266.796
1602,2024-04-17,2024-03-30,SO47716,660,414,3,149.031,447.093
1603,2024-05-12,2024-04-30,SO48026,684,414,3,149.031,447.093
1604,2024-05-10,2024-04-30,SO48075,45,414,3,149.031,447.093
1605,2024-06-11,2024-05-30,SO48356,187,391,3,88.932,266.796
1606,2024-06-09,2024-05-30,SO48375,75,396,3,74.838,224.514
1607,2024-06-07,2024-05-30,SO48375,75,393,3,137.694,413.082
1608,2024-06-18,2024-05-30,SO48396,490,396,3,74.838,224.514
1609,2024-06-10,2024-05-30,SO48396,490,391,3,88.932,266.796
1610,2024-07-11,2024-06-30,SO48745,184,393,3,137.694,413.082
1611,2024-08-09,2024-07-31,SO49125,435,420,3,141.615,424.845
1612,2024-11-18,2024-10-28,SO50195,653,396,3,74.838,224.514
1613,2024-11-14,2024-10-28,SO50195,653,391,3,88.932,266.796
1614,2025-03-21,2025-02-28,SO53536,118,557,3,153.894,461.682
1615,2025-04-18,2025-03-30,SO55275,245,556,3,105.294,315.882
1616,2025-05-10,2025-04-30,SO57046,650,603,3,72.894,218.682
1617,2025-08-16,2025-07-31,SO63125,378,556,3,105.294,315.882
1618,2025-10-18,2025-09-29,SO67295,245,556,3,105.294,315.882
1619,2025-10-18,2025-09-29,SO67316,496,556,3,105.294,315.882
1620,2025-12-18,2025-11-29,SO71845,187,556,3,105.294,315.882
1621,2025-12-11,2025-11-29,SO71845,187,603,3,72.894,218.682
1622,2023-05-20,2023-05-01,SO44525,569,328,3,419.459,1258.377
1623,2023-05-12,2023-05-01,SO44506,584,338,3,419.459,1258.377
1624,2023-08-14,2023-08-01,SO45335,342,328,3,419.459,1258.377
1625,2023-09-17,2023-08-29,SO45535,93,334,3,419.459,1258.377
