SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount
11457,2100,SO46991,354,15,3,1242.8518,3728.5554
11458,2100,SO46991,420,4,3,141.615,424.845
11459,2100,SO46991,460,6,3,53.994,161.982
11460,2100,SO46991,213,18,3,20.1865,60.5595
11461,2100,SO46991,224,10,4,5.1865,20.746
11462,2100,SO46991,470,5,4,22.794,91.176
11463,2100,SO46991,458,10,5,44.994,224.97
11464,2100,SO46991,221,18,6,20.1865,121.119
11465,2100,SO46991,469,5,8,22.794,182.352
11466,2100,SO46991,356,15,2,1242.8518,2485.7036
11467,2100,SO46991,358,15,1,1229.4589,1229.4589
11468,2100,SO46991,456,10,2,44.994,89.988
11469,120,SO46992,456,10,3,44.994,134.982
11470,120,SO46992,381,14,1,600.2625,600.2625
11471,120,SO46992,389,14,1,600.2625,600.2625
11472,120,SO46992,333,17,1,469.794,469.794
11473,120,SO46992,325,17,1,469.794,469.794
11474,120,SO46992,323,17,1,469.794,469.794
11475,120,SO46992,271,3,1,202.332,202.332
11476,120,SO46992,273,3,1,202.332,202.332
11477,120,SO46992,254,3,1,183.9382,183.9382
11478,120,SO46992,414,4,1,149.031,149.031
11479,120,SO46992,460,6,1,53.994,53.994
11480,120,SO46992,422,1,2,67.539,135.078
11481,120,SO46992,415,3,2,198.036,396.072
11482,120,SO46992,221,18,2,20.1865,40.373
11483,120,SO46992,263,3,2,202.332,404.664
11484,120,SO46992,265,3,2,202.332,404.664
11485,120,SO46992,373,15,2,1308.9375,2617.875
11486,120,SO46992,375,17,2,1308.9375,2617.875
11487,120,SO46992,383,14,2,600.2625,1200.525
11488,120,SO46992,343,17,2,469.794,939.588
11489,120,SO46992,337,14,2,469.794,939.588
11490,120,SO46992,327,15,2,234.897,469.794
11491,120,SO46992,331,14,3,469.794,1409.382
11492,120,SO46992,321,14,3,469.794,1409.382
11493,120,SO46992,329,17,3,469.794,1409.382
11494,120,SO46992,387,14,3,600.2625,1800.7875
11495,120,SO46992,369,14,3,1466.01,4398.03
11496,120,SO46992,417,3,3,324.4527,973.3581
11497,120,SO46992,286,3,3,183.9382,551.8146
11498,120,SO46992,464,5,3,14.1289,42.3867
11499,120,SO46992,407,1,3,65.6018,196.8054
11500,120,SO46992,224,10,3,5.1865,15.5595
11501,120,SO46992,461,6,3,53.994,161.982
11502,120,SO46992,213,18,3,20.1865,60.5595
11503,120,SO46992,459,6,4,53.994,215.976
11504,120,SO46992,448,18,4,11.994,47.976
11505,120,SO46992,236,7,4,28.8404,115.3616
11506,120,SO46992,370,17,4,1466.01,5864.04
11507,120,SO46992,379,17,4,1308.9375,5235.75
11508,120,SO46992,339,17,4,469.794,1879.176
11509,120,SO46992,335,17,4,469.794,1879.176
11510,120,SO46992,377,17,5,1308.9375,6544.6875
11511,120,SO46992,233,7,5,28.8404,144.202
11512,120,SO46992,435,3,5,324.4527,1622.2635
11513,120,SO46992,453,8,5,35.994,179.97
11514,120,SO46992,458,10,5,44.994,224.97
11515,120,SO46992,447,18,6,15.0,90.0
11516,120,SO46992,371,17,6,1308.9375,7853.625
11517,120,SO46992,216,18,10,20.1865,201.865
11518,120,SO46992,230,7,10,28.8404,288.404
11519,2902,SO46993,224,10,14,5.0136,70.1904
11520,2902,SO46993,426,3,1,209.256,209.256
11521,2902,SO46993,419,1,1,52.647,52.647
11522,2902,SO46993,412,3,1,180.129,180.129
11523,2902,SO46993,401,1,1,65.6018,65.6018
11524,2902,SO46993,468,5,1,22.794,22.794
11525,2902,SO46993,391,4,2,88.932,177.864
11526,2902,SO46993,393,4,2,137.694,275.388
11527,2902,SO46993,394,2,2,20.52,41.04
11528,2902,SO46993,366,17,1,647.994,647.994
11529,2902,SO46993,466,5,2,14.1289,28.2578
11530,2902,SO46993,411,4,2,125.415,250.83
11531,2902,SO46993,427,3,2,209.256,418.512
11532,2902,SO46993,294,16,2,744.2727,1488.5454
11533,2902,SO46993,352,15,2,1242.8518,2485.7036
11534,2902,SO46993,367,17,1,647.994,647.994
11535,2902,SO46993,364,17,2,647.994,1295.988
11536,2902,SO46993,365,17,3,647.994,1943.982
11537,2902,SO46993,356,15,3,1242.8518,3728.5554
11538,2902,SO46993,354,15,3,1242.8518,3728.5554
11539,2902,SO46993,409,3,3,209.256,627.768
11540,2902,SO46993,305,16,3,736.1455,2208.4365
11541,2902,SO46993,289,16,3,744.2727,2232.8181
11542,2902,SO46993,233,7,3,28.8404,86.5212
11543,2902,SO46993,420,4,3,141.615,424.845
11544,2902,SO46993,464,5,3,14.1289,42.3867
11545,2902,SO46993,469,5,3,22.794,68.382
11546,2902,SO46993,396,4,3,74.838,224.514
11547,2902,SO46993,461,6,3,53.994,161.982
11548,2902,SO46993,221,18,4,20.1865,80.746
11549,2902,SO46993,216,18,4,20.1865,80.746
11550,2902,SO46993,457,10,4,44.994,179.976
11551,2902,SO46993,459,6,4,53.994,215.976
11552,2902,SO46993,399,1,4,33.7745,135.098
11553,2902,SO46993,445,8,4,35.994,143.976
11554,2902,SO46993,236,7,4,28.8404,115.3616
11555,2902,SO46993,360,13,5,1229.4589,6147.2945
11556,2902,SO46993,362,15,5,1229.4589,6147.2945
11557,2902,SO46993,421,3,5,196.329,981.645
11558,2902,SO46993,410,1,6,36.447,218.682
11559,2902,SO46993,395,1,6,61.374,368.244
11560,2902,SO46993,308,16,6,744.2727,4465.6362
11561,2902,SO46993,462,5,6,14.1289,84.7734
11562,2902,SO46993,230,7,7,28.8404,201.8828
11563,2902,SO46993,428,3,8,209.256,1674.048
11564,2902,SO46993,448,18,8,11.994,95.952
11565,2902,SO46993,447,18,8,15.0,120.0
11566,2902,SO46993,460,6,10,53.994,539.94
11567,2902,SO46993,213,18,10,20.1865,201.865
11568,2902,SO46993,470,5,12,22.0342,264.4104
11569,2902,SO46993,297,12,1,736.1455,736.1455
11570,2902,SO46993,453,8,13,34.7942,452.3246
11571,2902,SO46993,458,10,13,43.4942,565.4246
11572,2902,SO46993,456,10,17,41.2445,701.1565
11573,2889,SO46994,308,16,4,744.2727,2977.0908
11574,2889,SO46994,364,17,1,647.994,647.994
11575,2889,SO46994,366,17,1,647.994,647.994
11576,2889,SO46994,426,3,1,209.256,209.256
11577,2889,SO46994,411,4,1,125.415,125.415
11578,2889,SO46994,419,1,1,52.647,52.647
11579,2889,SO46994,401,1,1,65.6018,65.6018
11580,2889,SO46994,396,4,1,74.838,74.838
11581,2889,SO46994,391,4,1,88.932,88.932
11582,2889,SO46994,394,2,2,20.52,41.04
11583,2889,SO46994,468,5,2,22.794,45.588
11584,2889,SO46994,410,1,2,36.447,72.894
11585,2889,SO46994,428,3,2,209.256,418.512
11586,2889,SO46994,289,16,2,744.2727,1488.5454
11587,2889,SO46994,362,15,2,1229.4589,2458.9178
11588,2889,SO46994,352,15,3,1242.8518,3728.5554
11589,2889,SO46994,409,3,3,209.256,627.768
11590,2889,SO46994,294,16,3,744.2727,2232.8181
11591,2889,SO46994,224,10,3,5.1865,15.5595
11592,2889,SO46994,397,1,4,24.2945,97.178
11593,2889,SO46994,399,1,4,33.7745,135.098
11594,2889,SO46994,421,3,4,196.329,785.316
11595,2889,SO46994,470,5,4,22.794,91.176
11596,2889,SO46994,365,17,1,647.994,647.994
11597,2889,SO46994,305,16,4,736.1455,2944.582
11598,2889,SO46994,297,12,4,736.1455,2944.582
11599,2889,SO46994,358,15,5,1229.4589,6147.2945
11600,2889,SO46994,354,15,5,1242.8518,6214.259
11601,2889,SO46994,420,4,5,141.615,708.075
11602,2889,SO46994,393,4,6,137.694,826.164
11603,2889,SO46994,356,15,6,1242.8518,7457.1108
11604,2889,SO46994,360,13,6,1229.4589,7376.7534
11605,2889,SO46994,427,3,8,209.256,1674.048
11606,2889,SO46994,395,1,9,61.374,552.366
11607,2889,SO46994,469,5,11,22.0342,242.3762
11608,2235,SO46995,325,17,3,469.794,1409.382
11609,2235,SO46995,323,17,1,469.794,469.794
11610,2235,SO46995,263,3,1,202.332,202.332
11611,2235,SO46995,286,3,1,183.9382,183.9382
11612,2235,SO46995,343,17,2,469.794,939.588
11613,2235,SO46995,327,15,1,234.897,234.897
11614,2235,SO46995,422,1,3,67.539,202.617
11615,2235,SO46995,415,3,3,198.036,594.108
11616,2235,SO46995,414,4,4,149.031,596.124
11617,2235,SO46995,333,17,4,469.794,1879.176
11618,2235,SO46995,329,17,4,469.794,1879.176
11619,2276,SO46996,414,4,2,149.031,298.062
11620,2276,SO46996,387,14,1,600.2625,600.2625
11621,2276,SO46996,337,14,1,469.794,469.794
11622,2276,SO46996,321,14,1,469.794,469.794
11623,2276,SO46996,325,17,1,469.794,469.794
11624,2276,SO46996,323,17,1,469.794,469.794
11625,2276,SO46996,271,3,1,202.332,202.332
11626,2276,SO46996,265,3,1,202.332,202.332
11627,2276,SO46996,417,3,1,324.4527,324.4527
11628,2276,SO46996,286,3,1,183.9382,183.9382
11629,2276,SO46996,424,3,1,214.236,214.236
11630,2276,SO46996,415,3,1,198.036,198.036
11631,2276,SO46996,456,10,1,44.994,44.994
11632,2276,SO46996,407,1,2,65.6018,131.2036
11633,2276,SO46996,403,1,2,24.2945,48.589
11634,2276,SO46996,422,1,2,67.539,135.078
11635,2276,SO46996,435,3,2,324.4527,648.9054
11636,2276,SO46996,439,12,2,780.8182,1561.6364
11637,2276,SO46996,242,16,2,780.8182,1561.6364
11638,2276,SO46996,254,3,2,183.9382,367.8764
11639,2276,SO46996,263,3,2,202.332,404.664
11640,2276,SO46996,373,15,2,1308.9375,2617.875
11641,2276,SO46996,381,14,2,600.2625,1200.525
11642,2276,SO46996,389,14,2,600.2625,1200.525
11643,2276,SO46996,343,17,2,469.794,939.588
11644,2276,SO46996,335,17,2,469.794,939.588
11645,2276,SO46996,327,15,2,234.897,469.794
11646,2276,SO46996,331,14,3,469.794,1409.382
11647,2276,SO46996,341,14,3,469.794,1409.382
11648,2276,SO46996,329,17,3,469.794,1409.382
11649,2276,SO46996,371,17,3,1308.9375,3926.8125
11650,2276,SO46996,385,14,3,600.2625,1800.7875
11651,2276,SO46996,368,14,3,1466.01,4398.03
11652,2276,SO46996,239,16,4,780.8182,3123.2728
11653,2276,SO46996,369,14,4,1466.01,5864.04
11654,2276,SO46996,377,17,4,1308.9375,5235.75
11655,2276,SO46996,333,17,4,469.794,1879.176
11656,2276,SO46996,375,17,5,1308.9375,6544.6875
11657,2276,SO46996,433,3,5,324.4527,1622.2635
11658,2276,SO46996,370,17,6,1466.01,8796.06
11659,1311,SO46997,327,15,4,234.897,939.588
11660,1311,SO46997,239,16,1,780.8182,780.8182
11661,1311,SO46997,415,3,1,198.036,198.036
11662,1311,SO46997,407,1,1,65.6018,65.6018
11663,1311,SO46997,339,17,1,469.794,469.794
11664,1311,SO46997,433,3,2,324.4527,648.9054
11665,1311,SO46997,286,3,2,183.9382,367.8764
11666,1311,SO46997,368,14,2,1466.01,2932.02
11667,1311,SO46997,335,17,2,469.794,939.588
11668,1311,SO46997,333,17,3,469.794,1409.382
11669,1311,SO46997,325,17,3,469.794,1409.382
11670,1311,SO46997,439,12,3,780.8182,2342.4546
11671,1311,SO46997,422,1,3,67.539,202.617
11672,1311,SO46997,435,3,4,324.4527,1297.8108
11673,1311,SO46997,263,3,4,202.332,809.328
11674,1311,SO46997,265,3,4,202.332,809.328
11675,1311,SO46997,369,14,4,1466.01,5864.04
11676,1311,SO46997,389,14,4,600.2625,2401.05
11677,1311,SO46997,381,14,4,600.2625,2401.05
11678,1311,SO46997,373,15,4,1308.9375,5235.75
11679,1311,SO46997,273,3,1,202.332,202.332
11680,1311,SO46997,414,4,5,149.031,745.155
11681,1311,SO46997,254,3,6,183.9382,1103.6292
11682,1311,SO46997,331,14,6,469.794,2818.764
11683,1311,SO46997,383,14,8,600.2625,4802.1
11684,1311,SO46997,323,17,12,454.1342,5449.6104
11685,1311,SO46997,329,17,11,454.1342,4995.4762
11686,1311,SO46997,343,17,14,454.1342,6357.8788
11687,1433,SO46998,356,15,1,1242.8518,1242.8518
11688,2465,SO46999,242,16,3,780.8182,2342.4546
11689,2465,SO46999,236,7,1,28.8404,28.8404
11690,802,SO47000,420,4,1,141.615,141.615
11691,802,SO47000,419,1,2,52.647,105.294
11692,802,SO47000,360,13,2,1229.4589,2458.9178
11693,802,SO47000,358,15,2,1229.4589,2458.9178
11694,802,SO47000,410,1,3,36.447,109.341
11695,802,SO47000,470,5,3,22.794,68.382
11696,802,SO47000,399,1,3,33.7745,101.3235
11697,802,SO47000,468,5,2,22.794,45.588
11698,802,SO47000,428,3,1,209.256,209.256
11699,802,SO47000,421,3,1,196.329,196.329
11700,2907,SO47001,239,16,1,780.8182,780.8182
11701,2907,SO47001,321,14,1,469.794,469.794
11702,2907,SO47001,263,3,1,202.332,202.332
11703,2907,SO47001,429,3,1,324.4527,324.4527
11704,2907,SO47001,435,3,1,324.4527,324.4527
11705,2907,SO47001,242,16,1,780.8182,780.8182
11706,2907,SO47001,286,3,1,183.9382,183.9382
11707,2907,SO47001,254,3,1,183.9382,183.9382
11708,2907,SO47001,424,3,1,214.236,214.236
11709,2907,SO47001,423,4,1,165.231,165.231
11710,2907,SO47001,403,1,1,24.2945,24.2945
11711,2907,SO47001,407,1,1,65.6018,65.6018
11712,2907,SO47001,422,1,2,67.539,135.078
11713,2907,SO47001,441,12,2,780.8182,1561.6364
11714,2907,SO47001,271,3,2,202.332,404.664
11715,2907,SO47001,265,3,2,202.332,404.664
11716,2907,SO47001,368,14,2,1466.01,2932.02
11717,2907,SO47001,369,14,2,1466.01,2932.02
11718,2907,SO47001,370,17,2,1466.01,2932.02
11719,2907,SO47001,335,17,2,469.794,939.588
11720,2907,SO47001,329,17,3,469.794,1409.382
11721,2907,SO47001,389,14,3,600.2625,1800.7875
11722,2907,SO47001,381,14,3,600.2625,1800.7875
11723,2907,SO47001,267,3,3,202.332,606.996
11724,2907,SO47001,415,3,4,198.036,792.144
11725,2907,SO47001,439,12,4,780.8182,3123.2728
11726,2907,SO47001,383,14,4,600.2625,2401.05
11727,2907,SO47001,375,17,4,1308.9375,5235.75
11728,2907,SO47001,323,17,5,469.794,2348.97
11729,2907,SO47001,373,15,5,1308.9375,6544.6875
11730,2907,SO47001,385,14,5,600.2625,3001.3125
11731,2907,SO47001,257,3,5,183.9382,919.691
11732,2907,SO47001,327,15,6,234.897,1409.382
11733,2907,SO47001,331,14,7,469.794,3288.558
11734,2907,SO47001,339,17,7,469.794,3288.558
11735,2907,SO47001,433,3,8,324.4527,2595.6216
11736,2907,SO47001,325,17,9,469.794,4228.146
11737,2907,SO47001,333,17,10,469.794,4697.94
11738,2907,SO47001,343,17,10,469.794,4697.94
11739,30,SO47002,221,18,4,20.1865,80.746
11740,30,SO47002,468,5,1,22.794,22.794
11741,30,SO47002,456,10,2,44.994,89.988
11742,30,SO47002,458,10,3,44.994,134.982
11743,30,SO47002,216,18,3,20.1865,60.5595
11744,30,SO47002,421,3,1,196.329,196.329
11745,30,SO47002,224,10,4,5.1865,20.746
11746,30,SO47002,470,5,4,22.794,91.176
11747,30,SO47002,469,5,4,22.794,91.176
11748,30,SO47002,233,7,5,28.8404,144.202
11749,30,SO47002,460,6,6,53.994,323.964
11750,869,SO47003,233,7,3,28.8404,86.5212
11751,869,SO47003,419,1,1,52.647,52.647
11752,869,SO47003,420,4,1,141.615,141.615
11753,869,SO47003,216,18,1,20.1865,20.1865
11754,869,SO47003,458,10,2,44.994,89.988
11755,869,SO47003,469,5,2,22.794,45.588
11756,869,SO47003,468,5,2,22.794,45.588
11757,869,SO47003,410,1,2,36.447,72.894
11758,869,SO47003,354,15,3,1242.8518,3728.5554
11759,869,SO47003,358,15,3,1229.4589,3688.3767
11760,869,SO47003,360,13,3,1229.4589,3688.3767
11761,869,SO47003,460,6,3,53.994,161.982
11762,869,SO47003,221,18,4,20.1865,80.746
11763,869,SO47003,213,18,4,20.1865,80.746
11764,869,SO47003,428,3,4,209.256,837.024
11765,869,SO47003,356,15,4,1242.8518,4971.4072
11766,869,SO47003,224,10,5,5.1865,25.9325
11767,869,SO47003,456,10,5,44.994,224.97
11768,869,SO47003,470,5,7,22.794,159.558
11769,3370,SO47004,221,18,10,20.1865,201.865
11770,3370,SO47004,468,5,1,22.794,22.794
11771,3370,SO47004,457,10,2,44.994,89.988
11772,3370,SO47004,454,8,2,35.994,71.988
11773,3370,SO47004,396,4,2,74.838,149.676
11774,3370,SO47004,448,18,2,11.994,23.988
11775,3370,SO47004,412,3,2,180.129,360.258
11776,3370,SO47004,216,18,2,20.1865,40.373
11777,3370,SO47004,305,16,2,736.1455,1472.291
11778,3370,SO47004,360,13,2,1229.4589,2458.9178
11779,3370,SO47004,364,17,2,647.994,1295.988
11780,3370,SO47004,366,17,3,647.994,1943.982
11781,3370,SO47004,367,17,3,647.994,1943.982
11782,3370,SO47004,362,15,3,1229.4589,3688.3767
11783,3370,SO47004,426,3,3,209.256,627.768
11784,3370,SO47004,294,16,3,744.2727,2232.8181
11785,3370,SO47004,420,4,3,141.615,424.845
11786,3370,SO47004,419,1,3,52.647,157.941
11787,3370,SO47004,421,3,3,196.329,588.987
11788,3370,SO47004,466,5,3,14.1289,42.3867
11789,3370,SO47004,462,5,3,14.1289,42.3867
11790,3370,SO47004,395,1,3,61.374,184.122
11791,3370,SO47004,391,4,3,88.932,266.796
11792,3370,SO47004,308,16,1,744.2727,744.2727
11793,3370,SO47004,461,6,3,53.994,161.982
11794,3370,SO47004,397,1,4,24.2945,97.178
11795,3370,SO47004,399,1,4,33.7745,135.098
11796,3370,SO47004,453,8,4,35.994,143.976
11797,3370,SO47004,410,1,4,36.447,145.788
11798,3370,SO47004,428,3,4,209.256,837.024
11799,3370,SO47004,427,3,4,209.256,837.024
11800,3370,SO47004,356,15,4,1242.8518,4971.4072
11801,3370,SO47004,358,15,5,1229.4589,6147.2945
11802,3370,SO47004,459,6,5,53.994,269.97
11803,3370,SO47004,460,6,6,53.994,323.964
11804,3370,SO47004,447,18,6,15.0,90.0
11805,3370,SO47004,393,4,6,137.694,826.164
11806,3370,SO47004,289,16,6,744.2727,4465.6362
11807,3370,SO47004,236,7,6,28.8404,173.0424
11808,3370,SO47004,365,17,6,647.994,3887.964
11809,3370,SO47004,352,15,6,1242.8518,7457.1108
11810,3370,SO47004,469,5,7,22.794,159.558
11811,3370,SO47004,213,18,7,20.1865,141.3055
11812,3370,SO47004,464,5,8,14.1289,113.0312
11813,3370,SO47004,470,5,8,22.794,182.352
11814,3370,SO47004,230,7,8,28.8404,230.7232
11815,3370,SO47004,297,12,1,736.1455,736.1455
11816,3370,SO47004,233,7,14,27.879,390.306
11817,3370,SO47004,224,10,14,5.0136,70.1904
11818,3370,SO47004,458,10,13,43.4942,565.4246
11819,3370,SO47004,456,10,13,43.4942,565.4246
11820,1667,SO47005,367,17,2,647.994,1295.988
11821,1667,SO47005,216,18,1,20.1865,20.1865
11822,3392,SO47006,409,3,1,209.256,209.256
11823,3392,SO47006,399,1,1,33.7745,33.7745
11824,3392,SO47006,401,1,1,65.6018,65.6018
11825,3392,SO47006,468,5,1,22.794,22.794
11826,3392,SO47006,459,6,2,53.994,107.988
11827,3392,SO47006,411,4,2,125.415,250.83
11828,3392,SO47006,233,7,2,28.8404,57.6808
11829,3392,SO47006,427,3,2,209.256,418.512
11830,3392,SO47006,366,17,3,647.994,1943.982
11831,3392,SO47006,354,15,3,1242.8518,3728.5554
11832,3392,SO47006,362,15,3,1229.4589,3688.3767
11833,3392,SO47006,419,1,3,52.647,157.941
11834,3392,SO47006,421,3,3,196.329,588.987
11835,3392,SO47006,410,1,3,36.447,109.341
11836,3392,SO47006,447,18,3,15.0,45.0
11837,3392,SO47006,460,6,3,53.994,161.982
11838,3392,SO47006,456,10,3,44.994,134.982
11839,3392,SO47006,216,18,3,20.1865,60.5595
11840,3392,SO47006,420,4,4,141.615,566.46
11841,3392,SO47006,412,3,4,180.129,720.516
11842,3392,SO47006,464,5,4,14.1289,56.5156
11843,3392,SO47006,230,7,4,28.8404,115.3616
11844,3392,SO47006,364,17,4,647.994,2591.976
11845,3392,SO47006,360,13,4,1229.4589,4917.8356
11846,3392,SO47006,358,15,4,1229.4589,4917.8356
11847,3392,SO47006,367,17,5,647.994,3239.97
11848,3392,SO47006,236,7,5,28.8404,144.202
11849,3392,SO47006,213,18,5,20.1865,100.9325
11850,3392,SO47006,221,18,5,20.1865,100.9325
11851,3392,SO47006,356,15,6,1242.8518,7457.1108
11852,3392,SO47006,224,10,7,5.1865,36.3055
11853,3392,SO47006,458,10,7,44.994,314.958
11854,3392,SO47006,469,5,12,22.0342,264.4104
11855,3392,SO47006,470,5,16,20.8945,334.312
11856,3392,SO47006,461,6,4,53.994,215.976
11857,3392,SO47006,289,16,1,744.2727,744.2727
11858,3385,SO47007,242,16,1,780.8182,780.8182
11859,3385,SO47007,424,3,1,214.236,214.236
11860,3385,SO47007,403,1,1,24.2945,24.2945
11861,3385,SO47007,439,12,4,780.8182,3123.2728
11862,857,SO47008,461,6,3,53.994,161.982
11863,857,SO47008,377,17,1,1308.9375,1308.9375
11864,857,SO47008,335,17,1,469.794,469.794
11865,857,SO47008,429,3,1,324.4527,324.4527
11866,857,SO47008,435,3,1,324.4527,324.4527
11867,857,SO47008,242,16,1,780.8182,780.8182
11868,857,SO47008,422,1,1,67.539,67.539
11869,857,SO47008,454,8,2,35.994,71.988
11870,857,SO47008,414,4,2,149.031,298.062
11871,857,SO47008,213,18,2,20.1865,40.373
11872,857,SO47008,433,3,2,324.4527,648.9054
11873,857,SO47008,439,12,2,780.8182,1561.6364
11874,857,SO47008,271,3,2,202.332,404.664
11875,857,SO47008,265,3,2,202.332,404.664
11876,857,SO47008,375,17,2,1308.9375,2617.875
11877,857,SO47008,385,14,2,600.2625,1200.525
11878,857,SO47008,368,14,2,1466.01,2932.02
11879,857,SO47008,339,17,2,469.794,939.588
11880,857,SO47008,331,14,3,469.794,1409.382
11881,857,SO47008,369,14,3,1466.01,4398.03
11882,857,SO47008,415,3,3,198.036,594.108
11883,857,SO47008,462,5,3,14.1289,42.3867
11884,857,SO47008,407,1,3,65.6018,196.8054
11885,857,SO47008,445,8,3,35.994,107.982
11886,857,SO47008,458,10,4,44.994,179.976
11887,857,SO47008,254,3,4,183.9382,735.7528
11888,857,SO47008,280,3,4,183.9382,735.7528
11889,857,SO47008,267,3,4,202.332,809.328
11890,857,SO47008,273,3,4,202.332,809.328
11891,857,SO47008,333,17,4,469.794,1879.176
11892,857,SO47008,329,17,4,469.794,1879.176
11893,857,SO47008,370,17,5,1466.01,7330.05
11894,857,SO47008,464,5,5,14.1289,70.6445
11895,857,SO47008,466,5,5,14.1289,70.6445
11896,857,SO47008,456,10,5,44.994,224.97
11897,857,SO47008,457,10,6,44.994,269.964
11898,857,SO47008,224,10,6,5.1865,31.119
11899,857,SO47008,448,18,6,11.994,71.964
11900,857,SO47008,263,3,6,202.332,1213.992
11901,857,SO47008,383,14,7,600.2625,4201.8375
11902,857,SO47008,447,18,7,15.0,105.0
11903,857,SO47008,459,6,7,53.994,377.958
11904,857,SO47008,460,6,8,53.994,431.952
11905,857,SO47008,216,18,8,20.1865,161.492
11906,857,SO47008,230,7,8,28.8404,230.7232
11907,857,SO47008,373,15,8,1308.9375,10471.5
11908,857,SO47008,343,17,8,469.794,3758.352
11909,857,SO47008,233,7,12,27.879,334.548
11910,857,SO47008,236,7,11,27.879,306.669
11911,857,SO47008,221,18,13,19.5136,253.6768
11912,3420,SO47009,459,6,6,53.994,323.964
11913,3420,SO47009,387,14,1,600.2625,600.2625
11914,3420,SO47009,383,14,1,600.2625,600.2625
11915,3420,SO47009,381,14,1,600.2625,600.2625
11916,3420,SO47009,337,14,1,469.794,469.794
11917,3420,SO47009,329,17,1,469.794,469.794
11918,3420,SO47009,325,17,1,469.794,469.794
11919,3420,SO47009,323,17,1,469.794,469.794
11920,3420,SO47009,271,3,1,202.332,202.332
11921,3420,SO47009,265,3,1,202.332,202.332
11922,3420,SO47009,417,3,1,324.4527,324.4527
11923,3420,SO47009,254,3,1,183.9382,183.9382
11924,3420,SO47009,422,1,1,67.539,67.539
11925,3420,SO47009,236,7,2,28.8404,57.6808
11926,3420,SO47009,435,3,2,324.4527,648.9054
11927,3420,SO47009,375,17,2,1308.9375,2617.875
11928,3420,SO47009,371,17,2,1308.9375,2617.875
11929,3420,SO47009,373,15,2,1308.9375,2617.875
11930,3420,SO47009,385,14,2,600.2625,1200.525
11931,3420,SO47009,331,14,2,469.794,939.588
11932,3420,SO47009,327,15,2,234.897,469.794
11933,3420,SO47009,335,17,3,469.794,1409.382
11934,3420,SO47009,321,14,3,469.794,1409.382
11935,3420,SO47009,341,14,3,469.794,1409.382
11936,3420,SO47009,368,14,3,1466.01,4398.03
11937,3420,SO47009,433,3,3,324.4527,973.3581
11938,3420,SO47009,263,3,3,202.332,606.996
11939,3420,SO47009,414,4,3,149.031,447.093
11940,3420,SO47009,415,3,3,198.036,594.108
11941,3420,SO47009,407,1,3,65.6018,196.8054
11942,3420,SO47009,448,18,3,11.994,35.982
11943,3420,SO47009,460,6,3,53.994,161.982
11944,3420,SO47009,458,10,3,44.994,134.982
11945,3420,SO47009,221,18,4,20.1865,80.746
11946,3420,SO47009,464,5,4,14.1289,56.5156
11947,3420,SO47009,230,7,4,28.8404,115.3616
11948,3420,SO47009,370,17,4,1466.01,5864.04
11949,3420,SO47009,389,14,4,600.2625,2401.05
11950,3420,SO47009,377,17,4,1308.9375,5235.75
11951,3420,SO47009,343,17,4,469.794,1879.176
